id,category,title,detail_url,caption,page_1,page_2,page_3,page_4,page_5
journal-cover-106,Journal Covers,Deep-sea Hydrothermal Vent Ecosystem With Bioluminescent Species,https://figpad.ai/scientific-visualization/deep-sea-hydrothermal-vent-journal-cover-cinematic,"Journal-cover style, but built from a prompt. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.",/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/106-deep-sea-hydrothermal-vent-ecosystem-with-bioluminescent-species/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/106-deep-sea-hydrothermal-vent-ecosystem-with-bioluminescent-species/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/106-deep-sea-hydrothermal-vent-ecosystem-with-bioluminescent-species/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/106-deep-sea-hydrothermal-vent-ecosystem-with-bioluminescent-species/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/106-deep-sea-hydrothermal-vent-ecosystem-with-bioluminescent-species/05_cta.png
journal-cover-107,Journal Covers,Stem-cell Differentiation Tree Radiating Into Organ Lineages,https://figpad.ai/scientific-visualization/stem-cell-differentiation-tree-watercolor-texture-ink-line,"Journal-cover style, but built from a prompt. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.",/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/107-stem-cell-differentiation-tree-radiating-into-organ-lineages/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/107-stem-cell-differentiation-tree-radiating-into-organ-lineages/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/107-stem-cell-differentiation-tree-radiating-into-organ-lineages/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/107-stem-cell-differentiation-tree-radiating-into-organ-lineages/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/107-stem-cell-differentiation-tree-radiating-into-organ-lineages/05_cta.png
journal-cover-108,Journal Covers,DNA Helicase Unwinding Chromatin Under Dramatic Molecular Lighting,https://figpad.ai/scientific-visualization/dna-helicase-unwinding-chromatin-journal-cover-cinematic-variant-2,"Journal-cover style, but built from a prompt. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.",/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/108-dna-helicase-unwinding-chromatin-under-dramatic-molecular-lighting/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/108-dna-helicase-unwinding-chromatin-under-dramatic-molecular-lighting/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/108-dna-helicase-unwinding-chromatin-under-dramatic-molecular-lighting/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/108-dna-helicase-unwinding-chromatin-under-dramatic-molecular-lighting/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/108-dna-helicase-unwinding-chromatin-under-dramatic-molecular-lighting/05_cta.png
journal-cover-109,Journal Covers,Brain-wide Connectome Rendered As Luminous Neural Constellations,https://figpad.ai/scientific-visualization/brain-wide-connectome-rendered-watercolor-texture-ink-line-variant-2,"Journal-cover style, but built from a prompt. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.",/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/109-brain-wide-connectome-rendered-as-luminous-neural-constellations/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/109-brain-wide-connectome-rendered-as-luminous-neural-constellations/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/109-brain-wide-connectome-rendered-as-luminous-neural-constellations/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/109-brain-wide-connectome-rendered-as-luminous-neural-constellations/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/109-brain-wide-connectome-rendered-as-luminous-neural-constellations/05_cta.png
journal-cover-110,Journal Covers,Deep-sea Hydrothermal Vent Ecosystem With Bioluminescent Species,https://figpad.ai/scientific-visualization/deep-sea-hydrothermal-vent-soft-biomedical-variant-2,"Journal-cover style, but built from a prompt. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.",/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/110-deep-sea-hydrothermal-vent-ecosystem-with-bioluminescent-species/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/110-deep-sea-hydrothermal-vent-ecosystem-with-bioluminescent-species/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/110-deep-sea-hydrothermal-vent-ecosystem-with-bioluminescent-species/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/110-deep-sea-hydrothermal-vent-ecosystem-with-bioluminescent-species/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/110-deep-sea-hydrothermal-vent-ecosystem-with-bioluminescent-species/05_cta.png
journal-cover-111,Journal Covers,Stem-cell Differentiation Tree Radiating Into Organ Lineages,https://figpad.ai/scientific-visualization/stem-cell-differentiation-tree-scientific-engraving-monochrome-variant-2,"Journal-cover style, but built from a prompt. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.",/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/111-stem-cell-differentiation-tree-radiating-into-organ-lineages/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/111-stem-cell-differentiation-tree-radiating-into-organ-lineages/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/111-stem-cell-differentiation-tree-radiating-into-organ-lineages/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/111-stem-cell-differentiation-tree-radiating-into-organ-lineages/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/111-stem-cell-differentiation-tree-radiating-into-organ-lineages/05_cta.png
journal-cover-112,Journal Covers,Nanorobots Targeting Tumor Microenvironment Inside Blood Vessels,https://figpad.ai/scientific-visualization/nanorobots-targeting-tumor-microenvironment-journal-cover-cinematic-variant-2,"Journal-cover style, but built from a prompt. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.",/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/112-nanorobots-targeting-tumor-microenvironment-inside-blood-vessels/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/112-nanorobots-targeting-tumor-microenvironment-inside-blood-vessels/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/112-nanorobots-targeting-tumor-microenvironment-inside-blood-vessels/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/112-nanorobots-targeting-tumor-microenvironment-inside-blood-vessels/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/journal-cover/112-nanorobots-targeting-tumor-microenvironment-inside-blood-vessels/05_cta.png
cross-section-113,Cross-Sections & Layers,"Human Skin Cross-section With Epidermis, Dermis, And Appendages",https://figpad.ai/scientific-visualization/human-skin-cross-section-3d-cutaway,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/113-human-skin-cross-section-with-epidermis-dermis-and-appendages/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/113-human-skin-cross-section-with-epidermis-dermis-and-appendages/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/113-human-skin-cross-section-with-epidermis-dermis-and-appendages/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/113-human-skin-cross-section-with-epidermis-dermis-and-appendages/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/113-human-skin-cross-section-with-epidermis-dermis-and-appendages/05_cta.png
cross-section-114,Cross-Sections & Layers,Perovskite-silicon Tandem Solar Cell Layered Stack,https://figpad.ai/scientific-visualization/perovskite-silicon-tandem-solar-watercolor-texture-ink-line,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/114-perovskite-silicon-tandem-solar-cell-layered-stack/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/114-perovskite-silicon-tandem-solar-cell-layered-stack/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/114-perovskite-silicon-tandem-solar-cell-layered-stack/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/114-perovskite-silicon-tandem-solar-cell-layered-stack/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/114-perovskite-silicon-tandem-solar-cell-layered-stack/05_cta.png
cross-section-115,Cross-Sections & Layers,Earth Interior With Mantle Convection And Core Boundaries,https://figpad.ai/scientific-visualization/earth-interior-mantle-convection-botanical-field-guide,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/115-earth-interior-with-mantle-convection-and-core-boundaries/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/115-earth-interior-with-mantle-convection-and-core-boundaries/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/115-earth-interior-with-mantle-convection-and-core-boundaries/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/115-earth-interior-with-mantle-convection-and-core-boundaries/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/115-earth-interior-with-mantle-convection-and-core-boundaries/05_cta.png
cross-section-116,Cross-Sections & Layers,Leaf Anatomy Cross-section With Vascular Bundles And Stomata,https://figpad.ai/scientific-visualization/leaf-anatomy-cross-section-clean-vector,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/116-leaf-anatomy-cross-section-with-vascular-bundles-and-stomata/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/116-leaf-anatomy-cross-section-with-vascular-bundles-and-stomata/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/116-leaf-anatomy-cross-section-with-vascular-bundles-and-stomata/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/116-leaf-anatomy-cross-section-with-vascular-bundles-and-stomata/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/116-leaf-anatomy-cross-section-with-vascular-bundles-and-stomata/05_cta.png
cross-section-117,Cross-Sections & Layers,Retina Layered Organization From Photoreceptors To Ganglion Cells,https://figpad.ai/scientific-visualization/retina-layered-organization-from-3d-cutaway,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/117-retina-layered-organization-from-photoreceptors-to-ganglion-cells/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/117-retina-layered-organization-from-photoreceptors-to-ganglion-cells/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/117-retina-layered-organization-from-photoreceptors-to-ganglion-cells/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/117-retina-layered-organization-from-photoreceptors-to-ganglion-cells/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/117-retina-layered-organization-from-photoreceptors-to-ganglion-cells/05_cta.png
cross-section-118,Cross-Sections & Layers,Lithium-ion Battery Cross-sectional Transport Pathways,https://figpad.ai/scientific-visualization/lithium-ion-battery-cross,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/118-lithium-ion-battery-cross-sectional-transport-pathways/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/118-lithium-ion-battery-cross-sectional-transport-pathways/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/118-lithium-ion-battery-cross-sectional-transport-pathways/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/118-lithium-ion-battery-cross-sectional-transport-pathways/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/118-lithium-ion-battery-cross-sectional-transport-pathways/05_cta.png
cross-section-119,Cross-Sections & Layers,"Human Skin Cross-section With Epidermis, Dermis, And Appendages",https://figpad.ai/scientific-visualization/human-skin-cross-section-botanical-field-guide,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/119-human-skin-cross-section-with-epidermis-dermis-and-appendages/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/119-human-skin-cross-section-with-epidermis-dermis-and-appendages/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/119-human-skin-cross-section-with-epidermis-dermis-and-appendages/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/119-human-skin-cross-section-with-epidermis-dermis-and-appendages/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/119-human-skin-cross-section-with-epidermis-dermis-and-appendages/05_cta.png
cross-section-120,Cross-Sections & Layers,Perovskite-silicon Tandem Solar Cell Layered Stack,https://figpad.ai/scientific-visualization/perovskite-silicon-tandem-solar-clean-vector,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/120-perovskite-silicon-tandem-solar-cell-layered-stack/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/120-perovskite-silicon-tandem-solar-cell-layered-stack/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/120-perovskite-silicon-tandem-solar-cell-layered-stack/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/120-perovskite-silicon-tandem-solar-cell-layered-stack/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/120-perovskite-silicon-tandem-solar-cell-layered-stack/05_cta.png
cross-section-121,Cross-Sections & Layers,Earth Interior With Mantle Convection And Core Boundaries,https://figpad.ai/scientific-visualization/earth-interior-mantle-convection-3d-cutaway,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/121-earth-interior-with-mantle-convection-and-core-boundaries/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/121-earth-interior-with-mantle-convection-and-core-boundaries/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/121-earth-interior-with-mantle-convection-and-core-boundaries/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/121-earth-interior-with-mantle-convection-and-core-boundaries/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/121-earth-interior-with-mantle-convection-and-core-boundaries/05_cta.png
cross-section-122,Cross-Sections & Layers,Leaf Anatomy Cross-section With Vascular Bundles And Stomata,https://figpad.ai/scientific-visualization/leaf-anatomy-cross-section-watercolor-texture-ink-line,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/122-leaf-anatomy-cross-section-with-vascular-bundles-and-stomata/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/122-leaf-anatomy-cross-section-with-vascular-bundles-and-stomata/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/122-leaf-anatomy-cross-section-with-vascular-bundles-and-stomata/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/122-leaf-anatomy-cross-section-with-vascular-bundles-and-stomata/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/122-leaf-anatomy-cross-section-with-vascular-bundles-and-stomata/05_cta.png
cross-section-123,Cross-Sections & Layers,"Human Skin Cross-section With Epidermis, Dermis, And Appendages",https://figpad.ai/scientific-visualization/human-skin-cross-section-3d-cutaway-variant-2,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/123-human-skin-cross-section-with-epidermis-dermis-and-appendages/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/123-human-skin-cross-section-with-epidermis-dermis-and-appendages/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/123-human-skin-cross-section-with-epidermis-dermis-and-appendages/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/123-human-skin-cross-section-with-epidermis-dermis-and-appendages/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/123-human-skin-cross-section-with-epidermis-dermis-and-appendages/05_cta.png
cross-section-124,Cross-Sections & Layers,Perovskite-silicon Tandem Solar Cell Layered Stack,https://figpad.ai/scientific-visualization/perovskite-silicon-tandem-solar-watercolor-texture-ink-line-variant-2,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/124-perovskite-silicon-tandem-solar-cell-layered-stack/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/124-perovskite-silicon-tandem-solar-cell-layered-stack/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/124-perovskite-silicon-tandem-solar-cell-layered-stack/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/124-perovskite-silicon-tandem-solar-cell-layered-stack/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/124-perovskite-silicon-tandem-solar-cell-layered-stack/05_cta.png
cross-section-125,Cross-Sections & Layers,Earth Interior With Mantle Convection And Core Boundaries,https://figpad.ai/scientific-visualization/earth-interior-mantle-convection-botanical-field-guide-variant-2,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/125-earth-interior-with-mantle-convection-and-core-boundaries/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/125-earth-interior-with-mantle-convection-and-core-boundaries/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/125-earth-interior-with-mantle-convection-and-core-boundaries/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/125-earth-interior-with-mantle-convection-and-core-boundaries/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/125-earth-interior-with-mantle-convection-and-core-boundaries/05_cta.png
cross-section-126,Cross-Sections & Layers,Leaf Anatomy Cross-section With Vascular Bundles And Stomata,https://figpad.ai/scientific-visualization/leaf-anatomy-cross-section-clean-vector-variant-2,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/126-leaf-anatomy-cross-section-with-vascular-bundles-and-stomata/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/126-leaf-anatomy-cross-section-with-vascular-bundles-and-stomata/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/126-leaf-anatomy-cross-section-with-vascular-bundles-and-stomata/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/126-leaf-anatomy-cross-section-with-vascular-bundles-and-stomata/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/126-leaf-anatomy-cross-section-with-vascular-bundles-and-stomata/05_cta.png
cross-section-127,Cross-Sections & Layers,Retina Layered Organization From Photoreceptors To Ganglion Cells,https://figpad.ai/scientific-visualization/retina-layered-organization-from-3d-cutaway-variant-2,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/127-retina-layered-organization-from-photoreceptors-to-ganglion-cells/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/127-retina-layered-organization-from-photoreceptors-to-ganglion-cells/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/127-retina-layered-organization-from-photoreceptors-to-ganglion-cells/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/127-retina-layered-organization-from-photoreceptors-to-ganglion-cells/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/cross-section/127-retina-layered-organization-from-photoreceptors-to-ganglion-cells/05_cta.png
ecology-diagram-128,Environments & Ecologies,"Global Carbon Cycle With Atmospheric, Oceanic, And Terrestrial Fluxes",https://figpad.ai/scientific-visualization/global-carbon-cycle-atmospheric-watercolor-texture-ink-line,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/128-global-carbon-cycle-with-atmospheric-oceanic-and-terrestrial-fluxes/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/128-global-carbon-cycle-with-atmospheric-oceanic-and-terrestrial-fluxes/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/128-global-carbon-cycle-with-atmospheric-oceanic-and-terrestrial-fluxes/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/128-global-carbon-cycle-with-atmospheric-oceanic-and-terrestrial-fluxes/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/128-global-carbon-cycle-with-atmospheric-oceanic-and-terrestrial-fluxes/05_cta.png
ecology-diagram-129,Environments & Ecologies,Coral Reef Ecosystem Interactions Under Bleaching Stress,https://figpad.ai/scientific-visualization/coral-reef-ecosystem-interactions-botanical-field-guide,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/129-coral-reef-ecosystem-interactions-under-bleaching-stress/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/129-coral-reef-ecosystem-interactions-under-bleaching-stress/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/129-coral-reef-ecosystem-interactions-under-bleaching-stress/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/129-coral-reef-ecosystem-interactions-under-bleaching-stress/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/129-coral-reef-ecosystem-interactions-under-bleaching-stress/05_cta.png
ecology-diagram-130,Environments & Ecologies,Urban Heat Island Cross-section With Mitigation Interventions,https://figpad.ai/scientific-visualization/urban-heat-island-cross-soft-biomedical,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/130-urban-heat-island-cross-section-with-mitigation-interventions/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/130-urban-heat-island-cross-section-with-mitigation-interventions/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/130-urban-heat-island-cross-section-with-mitigation-interventions/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/130-urban-heat-island-cross-section-with-mitigation-interventions/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/130-urban-heat-island-cross-section-with-mitigation-interventions/05_cta.png
ecology-diagram-131,Environments & Ecologies,Wetland Nutrient Cycling With Hydrology And Microbial Processes,https://figpad.ai/scientific-visualization/wetland-nutrient-cycling-hydrology-journal-cover-cinematic,Scientific figure prompt you can reuse. FigPad helps turn scientific ideas into editable figures with SVG/PPTX export. Comment 'prompt' if you want the link and exact prompt.,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/131-wetland-nutrient-cycling-with-hydrology-and-microbial-processes/01_cover.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/131-wetland-nutrient-cycling-with-hydrology-and-microbial-processes/02_prompt.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/131-wetland-nutrient-cycling-with-hydrology-and-microbial-processes/03_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/131-wetland-nutrient-cycling-with-hydrology-and-microbial-processes/04_feature.png,/Users/kk/Desktop/auto video/figpad_gallery_carousels/posts/ecology-diagram/131-wetland-nutrient-cycling-with-hydrology-and-microbial-processes/05_cta.png
